dat_yer,dst_num,dst_tye,dst_nam,sch_num,sch_nam,sai_mal,sai_fem,api_mal,api_fem,blk_mal,blk_fem,shl_mal,shl_fem,hpi_mal,hpi_fem,oip_mal,oip_fem,wht_mal,wht_fem,smr_mal,smr_fem,tot_mal,tot_fem,tot_mny,tot_tot,cou_num,cou_nam,sch_cls,eco_dev
21-22,4146.0,7.0,NORTHERN LIGHTS COMMUNITY SCHOOL   ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,8.0,31,Itasca                                       , ,03 
21-22,4146.0,7.0,NORTHERN LIGHTS COMMUNITY SCHOOL   ,10.0,NORTHERN LIGHTS COMMUNITY SCHOOL   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,8.0,31,Itasca                                       ,33,03 
21-22,4150.0,7.0,MINNESOTA ONLINE HIGH SCHOOL       ,0.0,District Totals,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,21.0,6.0,5.0,28.0,33.0,21.0,61.0,62,Ramsey                                       , ,11 
21-22,4150.0,7.0,MINNESOTA ONLINE HIGH SCHOOL       ,10.0,MINNESOTA ONLINE HIGH SCHOOL       ,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,21.0,6.0,5.0,28.0,33.0,21.0,61.0,62,Ramsey                                       ,46,11 
21-22,4151.0,7.0,EDVISIONS OFF CAMPUS SCHOOL        ,0.0,District Totals,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,9.0,5.0,21.0,72,Sibley                                       , ,09 
21-22,4151.0,7.0,EDVISIONS OFF CAMPUS SCHOOL        ,10.0,EDVISIONS OFF CAMPUS SCHOOL        ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,9.0,5.0,21.0,72,Sibley                                       ,46,09 
21-22,4160.0,7.0,SPECTRUM HIGH SCHOOL               ,0.0,District Totals,0.0,1.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,26.0,44.0,3.0,5.0,32.0,60.0,22.0,92.0,71,Sherburne                                    , ,07W
21-22,4160.0,7.0,SPECTRUM HIGH SCHOOL               ,10.0,SPECTRUM HIGH SCHOOL               ,0.0,1.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,26.0,44.0,3.0,5.0,32.0,60.0,22.0,92.0,71,Sherburne                                    ,33,07W
21-22,4166.0,7.0,EAST RANGE ACADEMY OF TECH-SCIENCE ,0.0,District Totals,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,1.0,17.0,20.0,7.0,37.0,69,St. Louis                                    , ,03 
21-22,4166.0,7.0,EAST RANGE ACADEMY OF TECH-SCIENCE ,10.0,EAST RANGE ACADEMY OF TECH-SCIENCE ,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,1.0,17.0,20.0,7.0,37.0,69,St. Louis                                    ,32,03 
21-22,4170.0,7.0,HIAWATHA ACADEMIES                 ,0.0,District Totals,1.0,1.0,0.0,0.0,4.0,1.0,41.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,60.0,108.0,108.0,27,Hennepin                                     , ,11 
21-22,4170.0,7.0,HIAWATHA ACADEMIES                 ,13.0,Hiawatha Collegiate High School    ,1.0,1.0,0.0,0.0,4.0,1.0,41.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,60.0,108.0,108.0,27,Hennepin                                     ,32,11 
21-22,4178.0,7.0,Lincoln International High School  ,0.0,District Totals,0.0,0.0,0.0,0.0,14.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,23.0,23.0,27,Hennepin                                     , ,11 
21-22,4178.0,7.0,Lincoln International High School  ,10.0,Lincoln International High School  ,0.0,0.0,0.0,0.0,14.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,23.0,23.0,27,Hennepin                                     ,32,11 
21-22,4183.0,7.0,LIONSGATE ACADEMY                  ,0.0,District Totals,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,25.0,8.0,4.0,33.0,27,Hennepin                                     , ,11 
21-22,4183.0,7.0,LIONSGATE ACADEMY                  ,10.0,Lionsgate Academy - Minnetonka     ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,27,Hennepin                                     ,33,11 
21-22,4183.0,7.0,LIONSGATE ACADEMY                  ,30.0,Lionsgate Academy AIM              ,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,18.0,5.0,3.0,23.0,27,Hennepin                                     ,50,11 
21-22,4183.0,7.0,LIONSGATE ACADEMY                  ,40.0,Lionsgate Academy - Lynx Program   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,Hennepin                                     ,50,11 
21-22,4183.0,7.0,LIONSGATE ACADEMY                  ,50.0,Lionsgate Academy - Shoreview      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,2.0,1.0,6.0,27,Hennepin                                     ,33,11 
21-22,4199.0,7.0,PARNASSUS PREPARATORY CHARTER SCH  ,0.0,District Totals,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,1.0,10.0,22.0,14.0,32.0,27,Hennepin                                     , ,11 
21-22,4199.0,7.0,PARNASSUS PREPARATORY CHARTER SCH  ,25.0,Parnassus Prep School-Rhetoric     ,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,1.0,10.0,22.0,14.0,32.0,27,Hennepin                                     ,32,11 
21-22,4200.0,7.0,STEP ACADEMY CHARTER SCHOOL        ,0.0,District Totals,0.0,0.0,0.0,0.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,32.0,57.0,58.0,62,Ramsey                                       , ,11 
21-22,4200.0,7.0,STEP ACADEMY CHARTER SCHOOL        ,10.0,STEP ACADEMY CHARTER SCHOOL        ,0.0,0.0,0.0,0.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,32.0,57.0,58.0,62,Ramsey                                       ,33,11 
21-22,4204.0,7.0,ROCHESTER STEM ACADEMY             ,0.0,District Totals,0.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,31.0,31.0,55,Olmsted                                      , ,10 
21-22,4204.0,7.0,ROCHESTER STEM ACADEMY             ,10.0,ROCHESTER STEM ACADEMY             ,0.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,31.0,31.0,55,Olmsted                                      ,32,10 
21-22,4207.0,7.0,Vermilion Country School           ,0.0,District Totals,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,69,St. Louis                                    , ,03 
21-22,4207.0,7.0,Vermilion Country School           ,10.0,Vermilion Country School           ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,69,St. Louis                                    ,33,03 
21-22,4210.0,7.0,Upper Mississippi Academy          ,0.0,District Totals,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,18.0,13.0,10.0,31.0,62,Ramsey                                       , ,11 
21-22,4210.0,7.0,Upper Mississippi Academy          ,30.0,Upper Mississippi High Academy     ,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,18.0,13.0,10.0,31.0,62,Ramsey                                       ,32,11 
21-22,4217.0,7.0,TECHNICAL ACADEMIES OF MINNESOTA   ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,13.0,13.0,10.0,26.0,34,Kandiyohi                                    , ,06E
21-22,4217.0,7.0,TECHNICAL ACADEMIES OF MINNESOTA   ,10.0,DREAM Technical Academy            ,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,7.0,8.0,6.0,15.0,34,Kandiyohi                                    ,33,06E
21-22,4217.0,7.0,TECHNICAL ACADEMIES OF MINNESOTA   ,20.0,CHOICE Technical Academy           ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,5.0,4.0,11.0,34,Kandiyohi                                    ,33,06E
21-22,4218.0,7.0,Venture Academy                    ,0.0,District Totals,2.0,2.0,0.0,0.0,11.0,5.0,15.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,32.0,27.0,56.0,59.0,27,Hennepin                                     , ,11 
21-22,4218.0,7.0,Venture Academy                    ,10.0,Venture Academy High School        ,2.0,2.0,0.0,0.0,11.0,5.0,15.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,32.0,27.0,56.0,59.0,27,Hennepin                                     ,32,11 
21-22,4229.0,7.0,Jane Goodall Environmental Sciences,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,2.0,0.0,12.0,86,Wright                                       , ,07W
21-22,4229.0,7.0,Jane Goodall Environmental Sciences,10.0,Jane Goodall Environmental Sciences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,2.0,0.0,12.0,86,Wright                                       ,33,07W
21-22,4231.0,7.0,Minnesota Math and Science Academy ,0.0,District Totals,0.0,0.0,1.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,32.0,32.0,62,Ramsey                                       , ,11 
21-22,4231.0,7.0,Minnesota Math and Science Academy ,30.0,MMSA High School                   ,0.0,0.0,1.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,32.0,32.0,62,Ramsey                                       ,32,11 
21-22,4237.0,7.0,Career Pathways                    ,0.0,District Totals,0.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,21.0,11.0,28.0,32.0,62,Ramsey                                       , ,11 
21-22,4237.0,7.0,Career Pathways                    ,10.0,Career Pathways                    ,0.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,21.0,11.0,28.0,32.0,62,Ramsey                                       ,33,11 
21-22,4238.0,7.0,Rochester Beacon Academy           ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,55,Olmsted                                      , ,10 
21-22,4238.0,7.0,Rochester Beacon Academy           ,10.0,Rochester Beacon Academy           ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,55,Olmsted                                      ,33,10 
21-22,4244.0,7.0,FIT Academy                        ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,19,Dakota                                       , ,11 
21-22,4244.0,7.0,FIT Academy                        ,20.0,FIT Academy High School            ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,19,Dakota                                       ,32,11 
21-22,4284.0,7.0,Gentry Academy Charter School      ,0.0,District Totals,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,12.0,3.0,1.0,15.0,62,Ramsey                                       , ,11 
21-22,4284.0,7.0,Gentry Academy Charter School      ,10.0,Gentry Academy High                ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,12.0,3.0,1.0,15.0,62,Ramsey                                       ,32,11 
21-22,4290.0,7.0,Kalon Prep Academy                 ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,15.0,5.0,2.0,20.0,21,Douglas                                      , ,04 
21-22,4290.0,7.0,Kalon Prep Academy                 ,10.0,Kalon Prep Academy                 ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,15.0,5.0,2.0,20.0,21,Douglas                                      ,32,04 
21-22,6004.0,61.0,Freshwater Education District      ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,17.0,20.0,7.0,37.0,80,Wadena                                       , ,05 
21-22,6004.0,61.0,Freshwater Education District      ,20.0,Freshwater Education District ALC  ,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,17.0,20.0,7.0,37.0,80,Wadena                                       ,41,05 
21-22,6009.0,61.0,ST. CROIX RIVER EDUCATION DISTRICT ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,13.0,7.0,4.0,20.0,13,Chisago                                      , ,07E
21-22,6009.0,61.0,ST. CROIX RIVER EDUCATION DISTRICT ,60.0,Pine County Transition Program     ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,4.0,2.0,8.0,13,Chisago                                      ,55,07E
21-22,6009.0,61.0,ST. CROIX RIVER EDUCATION DISTRICT ,70.0,Chisago County Schools' Life Work C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,9.0,3.0,2.0,12.0,13,Chisago                                      ,55,07E
21-22,6012.0,61.0,ZUMBRO EDUCATION DISTRICT          ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,15.0,10.0,2.0,25.0,55,Olmsted                                      , ,10 
21-22,6012.0,61.0,ZUMBRO EDUCATION DISTRICT          ,20.0,ZUMBRO AREA LEARNING CENTER        ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,14.0,6.0,1.0,20.0,55,Olmsted                                      ,41,10 
21-22,6012.0,61.0,ZUMBRO EDUCATION DISTRICT          ,60.0,TRANSITION 2 SUCCESS               ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,5.0,55,Olmsted                                      ,50,10 
21-22,6013.0,61.0,HIAWATHA VALLEY ED. DISTRICT       ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,4.0,0.0,12.0,85,Winona                                       , ,10 
21-22,6013.0,61.0,HIAWATHA VALLEY ED. DISTRICT       ,15.0,RIVER VALLEY ACADEMY ALC           ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,7.0,3.0,0.0,10.0,85,Winona                                       ,41,10 
21-22,6013.0,61.0,HIAWATHA VALLEY ED. DISTRICT       ,31.0,SAIL PROGRAM                       ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,85,Winona                                       ,50,10 
21-22,6014.0,61.0,RUNESTONE AREA ED. DISTRICT        ,0.0,District Totals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,6.0,9.0,3.0,15.0,21,Douglas                                      , ,04 
21-22,6014.0,61.0,RUNESTONE AREA ED. DISTRICT        ,20.0,Runestone Alternative School       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,6.0,9.0,3.0,15.0,21,Douglas                                      ,41,04 
21-22,6018.0,61.0,MN River Valley Education District ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,2.0,12.0,14.0,0.0,0.0,1.0,3.0,39.0,24.0,1.0,0.0,54.0,43.0,34.0,97.0,12,Chippewa                                     , ,06W
21-22,6018.0,61.0,MN River Valley Education District ,20.0,MN River Valley ALC-Seatbased      ,0.0,0.0,0.0,0.0,1.0,2.0,12.0,14.0,0.0,0.0,1.0,3.0,39.0,24.0,1.0,0.0,54.0,43.0,34.0,97.0,12,Chippewa                                     ,41,06W
21-22,6026.0,61.0,WEST CENTRAL EDUCATION DISTRICT    ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,12.0,6.0,5.0,18.0,73,Stearns                                      , ,07W
21-22,6026.0,61.0,WEST CENTRAL EDUCATION DISTRICT    ,20.0,WEST CENTRAL AREA LEARNING CENTER  ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,5.0,5.0,11.0,73,Stearns                                      ,41,07W
21-22,6026.0,61.0,WEST CENTRAL EDUCATION DISTRICT    ,27.0,WCED Credit Recovery               ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,7.0,73,Stearns                                      ,41,07W
21-22,6027.0,61.0,MN VALLEY EDUCATION DISTRICT       ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,Nicollet                                     , ,09 
21-22,6027.0,61.0,MN VALLEY EDUCATION DISTRICT       ,10.0,Minnesota Valley School            ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,Nicollet                                     ,50,09 
21-22,6049.0,61.0,RIVER BEND EDUCATION DISTRICT      ,0.0,District Totals,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,14.0,13.0,8.0,27.0,08,Brown                                        , ,09 
21-22,6049.0,61.0,RIVER BEND EDUCATION DISTRICT      ,20.0,RIVER BEND AREA LEARNING CENTER    ,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,12.0,10.0,7.0,22.0,08,Brown                                        ,41,09 
21-22,6049.0,61.0,RIVER BEND EDUCATION DISTRICT      ,45.0,W.O.R.K. Program                   ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,5.0,08,Brown                                        ,50,09 
21-22,6051.0,61.0,Goodhue County Education District  ,0.0,District Totals,1.0,5.0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,27.0,33.0,1.0,1.0,35.0,46.0,21.0,81.0,25,Goodhue                                      , ,10 
21-22,6051.0,61.0,Goodhue County Education District  ,10.0,Reach Programs                     ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,10.0,4.0,2.0,14.0,25,Goodhue                                      ,50,10 
21-22,6051.0,61.0,Goodhue County Education District  ,201.0,5RiversOnline Secondary            ,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,0.0,9.0,19.0,10.0,28.0,25,Goodhue                                      ,46,10 
21-22,6051.0,61.0,Goodhue County Education District  ,621.0,Tower View Alternative High School ,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,10.0,16.0,7.0,26.0,25,Goodhue                                      ,41,10 
21-22,6051.0,61.0,Goodhue County Education District  ,632.0,Zumbrota-Mazeppa Credit Recovery   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,25,Goodhue                                      ,41,10 
21-22,6051.0,61.0,Goodhue County Education District  ,633.0,Pathways Program Grades 8-12       ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,25,Goodhue                                      ,41,10 
21-22,6051.0,61.0,Goodhue County Education District  ,634.0,Cannon Falls HS Credit Recovery    ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,25,Goodhue                                      ,41,10 
21-22,6051.0,61.0,Goodhue County Education District  ,638.0,Lake City Credit Recovery          ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,25,Goodhue                                      ,41,10 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,0.0,District Totals,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,21.0,0.0,2.0,33.0,30.0,14.0,63.0,69,St. Louis                                    , ,03 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,10.0,NORTHLAND LEARNING CENTER 010      ,1.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,16.0,18.0,12.0,34.0,69,St. Louis                                    ,41,03 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,15.0,ISD 361 - ALC Program              ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,8.0,69,St. Louis                                    ,41,03 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,20.0,NORTHLAND LEARNING CENTER 020      ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,69,St. Louis                                    ,50,03 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,25.0,NSEC Transition Program            ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,2.0,1.0,12.0,69,St. Louis                                    ,50,03 
21-22,6076.0,50.0,NORTHLAND LEARNING CENTER          ,50.0,NORTHLAND LEARNING CENTER 050      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,1.0,6.0,69,St. Louis                                    ,41,03 
21-22,6079.0,52.0,RUM RIVER SPECIAL EDUCATION COOP   ,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,2.0,1.0,8.0,30,Isanti                                       , ,07E
21-22,6079.0,52.0,RUM RIVER SPECIAL EDUCATION COOP   ,10.0,RUM RIVER NORTH                    ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,2.0,1.0,8.0,30,Isanti                                       ,50,07E
21-22,6083.0,52.0,SOUTHERN MN EDUCATION CONSORTIUM   ,0.0,District Totals,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,20.0,15.0,9.0,35.0,50,Mower                                        , ,10 
21-22,6083.0,52.0,SOUTHERN MN EDUCATION CONSORTIUM   ,10.0,Enrich GM                          ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,50,Mower                                        ,50,10 
21-22,6083.0,52.0,SOUTHERN MN EDUCATION CONSORTIUM   ,50.0,SMEC ALC                           ,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,17.0,14.0,8.0,31.0,50,Mower                                        ,41,10 
21-22,6083.0,52.0,SOUTHERN MN EDUCATION CONSORTIUM   ,70.0,Enrich Kingsland                   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,50,Mower                                        ,50,10 
21-22,6083.0,52.0,SOUTHERN MN EDUCATION CONSORTIUM   ,110.0,Enrich Alden                       ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50,Mower                                        ,50,10 
21-22,6090.0,52.0,Sherburne and Northern Wright Speci,0.0,District Totals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,0.0,17.0,6.0,2.0,23.0,86,Wright                                       , ,07W
21-22,6090.0,52.0,Sherburne and Northern Wright Speci,20.0,Monticello High School - SNW       ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,7.0,3.0,1.0,10.0,86,Wright                                       ,50,07W
21-22,6090.0,52.0,Sherburne and Northern Wright Speci,74.0,SNW - Big Lake HS Transitions      ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,3.0,1.0,11.0,86,Wright                                       ,50,07W
21-22,6090.0,52.0,Sherburne and Northern Wright Speci,75.0,SNW Monti HS EBD Program           ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86,Wright                                       ,50,07W
